project_id,quarter,total_quarters,planned_progress_pct,actual_progress_pct,slippage_pct,planned_expenditure,actual_expenditure,expenditure_ratio,issues_count,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly
PROJ-2024-0085,3,4,75.0,92.08,-17.08,22880.56,25305.47,0.8295,3,724.8,5.8,129.87,136.84
PROJ-2024-0085,4,4,100.0,100.0,0.0,30507.42,34522.71,1.1316,3,1181.7,8.8,128.83,138.09
PROJ-2018-0086,1,2,50.0,51.48,-1.48,1096344.44,1063040.0,0.4848,4,936.6,4.3,98.83,98.84
PROJ-2018-0086,2,2,100.0,100.0,0.0,2192688.88,2282552.98,1.041,4,724.8,6.9,99.01,99.46
PROJ-2022-0087,1,2,50.0,60.87,-10.87,73648.2,83322.97,0.5657,3,731.7,7.1,114.92,123.52
PROJ-2022-0087,2,2,100.0,91.34,8.66,147296.39,182872.88,1.2415,1,220.3,1.6,116.85,123.2
PROJ-2017-0088,1,2,50.0,27.99,22.01,5000.0,4917.9,0.4918,0,535.2,1.9,95.71,99.13
PROJ-2017-0088,2,2,100.0,100.0,0.0,10000.0,9396.6,0.9397,2,1119.4,5.5,97.74,98.52
PROJ-2023-0089,1,4,25.0,0.0,25.0,18273.94,20244.45,0.277,3,947.0,9.3,122.8,131.2
PROJ-2023-0089,2,4,50.0,37.12,12.88,36547.89,38881.21,0.5319,3,638.8,4.6,123.29,129.01
PROJ-2023-0089,3,4,75.0,65.68,9.32,54821.83,61631.52,0.8432,0,113.3,0.6,123.01,131.49
PROJ-2023-0089,4,4,100.0,65.68,34.32,73095.78,88219.54,1.2069,1,304.3,2.9,124.58,129.67
PROJ-2022-0090,1,4,25.0,12.28,12.72,62407.83,64041.26,0.2565,2,721.1,3.9,116.47,125.35
PROJ-2022-0090,2,4,50.0,38.44,11.56,124815.67,133873.33,0.5363,4,828.9,13.8,115.03,123.48
PROJ-2022-0090,3,4,75.0,76.13,-1.13,187223.51,202790.46,0.8124,4,372.2,3.2,116.65,124.91
PROJ-2022-0090,4,4,100.0,76.13,23.87,249631.34,300951.38,1.2056,1,110.1,0.6,117.77,123.39
PROJ-2022-0091,1,2,50.0,60.26,-10.26,8107.86,7379.62,0.4551,7,716.0,12.0,114.16,122.87
PROJ-2022-0091,2,2,100.0,76.32,23.68,16215.73,16292.71,1.0047,2,202.4,1.4,115.26,127.22
PROJ-2017-0092,1,4,25.0,9.6,15.4,14068.64,13989.59,0.2486,2,980.0,2.8,97.3,99.22
PROJ-2017-0092,2,4,50.0,56.1,-6.1,28137.28,30851.82,0.5482,4,1366.9,5.5,96.9,98.42
PROJ-2017-0092,3,4,75.0,56.36,18.64,42205.93,45054.04,0.8006,7,420.6,1.9,98.75,98.38
PROJ-2017-0092,4,4,100.0,88.85,11.15,56274.57,62225.14,1.1057,3,109.4,0.6,98.73,98.14
PROJ-2022-0093,1,2,50.0,39.77,10.23,52361.78,52981.61,0.5059,4,994.2,11.2,115.9,123.36
PROJ-2022-0093,2,2,100.0,100.0,0.0,104723.55,114567.28,1.094,4,673.9,5.6,116.12,125.59
PROJ-2016-0094,1,2,50.0,37.4,12.6,74597.93,72906.89,0.4887,3,1029.1,8.5,93.87,94.77
PROJ-2016-0094,2,2,100.0,96.69,3.31,149195.86,145190.16,0.9732,5,743.9,7.1,93.37,96.66
PROJ-2022-0095,1,2,50.0,43.0,7.0,36299.32,35606.56,0.4905,3,1271.5,6.7,113.33,125.09
PROJ-2022-0095,2,2,100.0,100.0,0.0,72598.64,76898.07,1.0592,5,509.0,5.2,115.28,124.59
PROJ-2024-0096,1,4,25.0,13.78,11.22,33959.21,37583.04,0.2767,2,961.0,7.7,127.21,135.7
PROJ-2024-0096,2,4,50.0,13.78,36.22,67918.41,75308.49,0.5544,5,992.0,3.8,128.45,135.47
PROJ-2024-0096,3,4,75.0,74.0,1.0,101877.62,115617.97,0.8512,2,160.5,1.9,127.98,135.99
PROJ-2024-0096,4,4,100.0,94.72,5.28,135836.83,167256.34,1.2313,5,267.5,0.6,129.18,134.84
PROJ-2017-0097,1,4,25.0,16.93,8.07,8139.81,7755.0,0.2382,7,1100.6,5.5,97.08,96.94
PROJ-2017-0097,2,4,50.0,54.0,-4.0,16279.62,17363.36,0.5333,2,714.2,4.2,98.18,98.8
PROJ-2017-0097,3,4,75.0,68.99,6.01,24419.43,26458.75,0.8126,1,102.6,0.6,96.92,97.99
PROJ-2017-0097,4,4,100.0,100.0,0.0,32559.24,40787.95,1.2527,2,505.7,2.9,98.49,99.54
PROJ-2021-0098,1,2,50.0,54.8,-4.8,5760.2,5601.54,0.4862,2,474.7,2.3,109.01,113.47
PROJ-2021-0098,2,2,100.0,100.0,0.0,11520.41,11407.7,0.9902,4,1198.1,10.1,108.55,112.42
PROJ-2025-0099,1,2,50.0,37.75,12.25,178573.38,195881.86,0.5485,2,875.6,5.4,132.22,137.58
PROJ-2025-0099,2,2,100.0,89.38,10.62,357146.75,456100.56,1.2771,2,298.5,3.3,132.63,138.69
PROJ-2019-0100,1,2,50.0,54.08,-4.08,48066.49,43532.37,0.4528,4,130.7,0.6,100.27,101.38
PROJ-2019-0100,2,2,100.0,100.0,0.0,96132.98,100345.69,1.0438,2,592.2,2.1,103.2,102.28
PROJ-2025-0101,1,2,50.0,72.9,-22.9,472821.83,470510.83,0.4976,0,237.4,1.5,132.19,139.59
PROJ-2025-0101,2,2,100.0,100.0,0.0,945643.65,947108.76,1.0015,4,182.0,1.0,131.3,139.17
PROJ-2021-0102,1,4,25.0,15.81,9.19,54657.39,56935.86,0.2604,8,909.1,8.6,109.48,114.13
PROJ-2021-0102,2,4,50.0,41.88,8.12,109314.77,125214.15,0.5727,4,757.3,8.9,108.69,115.33
PROJ-2021-0102,3,4,75.0,71.45,3.55,163972.16,203079.63,0.9289,1,205.6,1.2,110.5,114.61
PROJ-2021-0102,4,4,100.0,85.26,14.74,218629.55,283486.92,1.2967,3,217.5,0.7,110.54,114.1
PROJ-2025-0103,1,4,25.0,33.54,-8.54,38463.14,39657.73,0.2578,5,1123.5,6.7,131.39,137.03
PROJ-2025-0103,2,4,50.0,47.95,2.05,76926.27,87414.23,0.5682,6,743.9,9.5,132.13,138.56
PROJ-2025-0103,3,4,75.0,63.29,11.71,115389.41,146743.42,0.9538,4,221.9,2.1,132.12,140.25
PROJ-2025-0103,4,4,100.0,63.29,36.71,153852.55,203107.05,1.3201,3,187.9,1.0,133.47,139.35
PROJ-2017-0104,1,2,50.0,51.56,-1.56,2683763.86,2623990.44,0.4889,5,683.9,4.9,97.51,101.13
PROJ-2017-0104,2,2,100.0,100.0,0.0,5367527.72,5197559.54,0.9683,1,152.4,0.7,98.22,97.97
PROJ-2022-0105,1,2,50.0,31.34,18.66,160648.76,170225.49,0.5298,0,480.3,2.1,115.56,123.85
PROJ-2022-0105,2,2,100.0,98.03,1.97,321297.52,299643.24,0.9326,3,1408.4,7.0,113.44,127.37
PROJ-2021-0106,1,2,50.0,43.25,6.75,5000.0,4906.84,0.4907,3,957.4,11.2,108.18,115.79
PROJ-2021-0106,2,2,100.0,100.0,0.0,10000.0,10542.8,1.0543,2,293.3,1.9,109.65,112.99
PROJ-2023-0107,1,2,50.0,52.54,-2.54,33662.0,34391.65,0.5108,2,1099.1,6.7,122.32,127.61
PROJ-2023-0107,2,2,100.0,84.89,15.11,67324.01,69061.32,1.0258,2,422.2,3.3,123.23,130.43
PROJ-2022-0108,1,2,50.0,35.27,14.73,27351.58,28424.55,0.5196,3,601.9,2.6,115.79,124.39
PROJ-2022-0108,2,2,100.0,100.0,0.0,54703.15,63365.79,1.1584,2,1176.7,10.2,115.77,124.97
PROJ-2021-0109,1,2,50.0,79.02,-29.02,47243.43,46946.16,0.4969,4,817.1,8.8,107.56,113.3
PROJ-2021-0109,2,2,100.0,93.14,6.86,94486.85,104219.95,1.103,1,138.6,2.4,109.52,114.04
PROJ-2024-0110,1,4,25.0,24.5,0.5,7836.99,7825.51,0.2496,2,283.8,0.8,127.23,134.5
PROJ-2024-0110,2,4,50.0,52.5,-2.5,15673.98,17773.21,0.567,4,838.6,7.9,126.29,134.77
PROJ-2024-0110,3,4,75.0,70.43,4.57,23510.96,25204.22,0.804,5,780.7,5.9,127.81,135.53
PROJ-2024-0110,4,4,100.0,100.0,0.0,31347.95,33700.57,1.075,1,235.5,1.5,126.64,136.55
PROJ-2018-0111,1,2,50.0,50.28,-0.28,5000.0,4717.49,0.4717,2,1054.6,4.5,98.84,98.19
PROJ-2018-0111,2,2,100.0,85.63,14.37,10000.0,9757.78,0.9758,1,335.3,2.4,100.15,100.53
PROJ-2025-0112,1,4,25.0,0.0,25.0,104667.55,107427.75,0.2566,0,517.9,2.7,132.01,141.18
PROJ-2025-0112,2,4,50.0,26.9,23.1,209335.1,225813.19,0.5394,4,951.0,6.5,131.37,138.82
PROJ-2025-0112,3,4,75.0,57.14,17.86,314002.64,342376.49,0.8178,2,693.2,6.1,134.24,140.63
PROJ-2025-0112,4,4,100.0,57.14,42.86,418670.19,491033.73,1.1728,0,92.3,0.5,132.38,140.11
PROJ-2022-0113,1,2,50.0,34.25,15.75,76535.46,70582.79,0.4611,2,333.0,3.9,115.35,124.28
PROJ-2022-0113,2,2,100.0,97.12,2.88,153070.93,154431.78,1.0089,3,149.7,0.4,114.64,125.38
PROJ-2017-0114,1,2,50.0,56.12,-6.12,59814.58,54949.57,0.4593,0,568.4,2.4,98.05,96.45
PROJ-2017-0114,2,2,100.0,100.0,0.0,119629.17,115603.55,0.9663,2,119.0,0.6,98.25,98.57
PROJ-2021-0115,1,2,50.0,20.22,29.78,12951.65,14336.05,0.5534,2,1206.4,9.6,109.37,112.77
PROJ-2021-0115,2,2,100.0,71.23,28.77,25903.29,31639.5,1.2214,4,504.1,3.1,109.82,111.79
PROJ-2024-0116,1,2,50.0,48.89,1.11,65082.35,64086.66,0.4924,3,1260.0,9.2,127.77,133.41
PROJ-2024-0116,2,2,100.0,93.41,6.59,130164.69,134407.89,1.0326,3,552.0,4.6,128.24,135.54
PROJ-2016-0117,1,2,50.0,13.46,36.54,82154.63,75300.95,0.4583,0,339.5,3.7,92.74,95.55
PROJ-2016-0117,2,2,100.0,85.72,14.28,164309.27,159980.5,0.9737,3,158.8,0.4,95.07,96.39
PROJ-2019-0118,1,2,50.0,46.01,3.99,5000.0,5109.48,0.5109,3,913.9,5.7,102.34,101.68
PROJ-2019-0118,2,2,100.0,100.0,0.0,10000.0,9901.47,0.9901,2,220.5,1.2,102.36,102.81
PROJ-2023-0119,1,4,25.0,24.2,0.8,183648.95,181004.47,0.2464,3,777.2,10.0,122.36,129.53
PROJ-2023-0119,2,4,50.0,52.26,-2.26,367297.91,352745.73,0.4802,4,156.5,2.2,122.4,131.75
PROJ-2023-0119,3,4,75.0,57.43,17.57,550946.86,579003.53,0.7882,5,268.2,1.1,122.25,131.01
PROJ-2023-0119,4,4,100.0,88.12,11.88,734595.82,759055.84,1.0333,5,1369.8,9.3,122.98,131.45
PROJ-2024-0120,1,2,50.0,37.29,12.71,11039.52,12230.54,0.5539,4,803.7,8.4,127.02,135.25
PROJ-2024-0120,2,2,100.0,100.0,0.0,22079.04,28383.72,1.2856,1,187.1,1.3,127.6,135.2
PROJ-2017-0121,1,2,50.0,44.88,5.12,448672.2,431475.28,0.4808,3,104.3,1.1,96.83,97.66
PROJ-2017-0121,2,2,100.0,100.0,0.0,897344.4,896530.05,0.9991,3,216.8,0.7,97.39,97.79
PROJ-2016-0122,1,4,25.0,12.7,12.3,7462.35,7401.02,0.2479,2,101.2,0.3,93.51,95.58
PROJ-2016-0122,2,4,50.0,53.6,-3.6,14924.7,15546.1,0.5208,5,865.8,5.2,94.71,96.44
PROJ-2016-0122,3,4,75.0,73.51,1.49,22387.06,25861.3,0.8664,3,954.2,9.5,95.08,96.68
PROJ-2016-0122,4,4,100.0,100.0,0.0,29849.41,33309.81,1.1159,2,418.1,3.9,95.34,97.96
PROJ-2017-0123,1,2,50.0,75.03,-25.03,34852.07,34389.92,0.4934,3,874.8,7.8,96.23,98.5
PROJ-2017-0123,2,2,100.0,98.82,1.18,69704.13,68522.53,0.983,1,212.0,1.5,97.51,97.14
PROJ-2025-0124,1,2,50.0,68.8,-18.8,62017.15,63293.59,0.5103,2,122.9,0.3,130.65,136.83
PROJ-2025-0124,2,2,100.0,100.0,0.0,124034.3,126047.13,1.0162,3,1122.6,6.0,132.36,139.26
PROJ-2025-0125,1,4,25.0,17.38,7.62,41988.16,36791.82,0.2191,4,957.7,8.8,131.29,138.37
PROJ-2025-0125,2,4,50.0,34.84,15.16,83976.32,76560.04,0.4558,0,481.7,3.1,133.26,138.23
PROJ-2025-0125,3,4,75.0,34.84,40.16,125964.47,119036.66,0.7088,0,118.8,0.7,133.2,139.32
PROJ-2025-0125,4,4,100.0,95.99,4.01,167952.63,176103.29,1.0485,4,867.1,5.7,132.95,140.29
PROJ-2017-0126,1,2,50.0,74.12,-24.12,163504.73,175405.0,0.5364,1,306.2,3.6,97.37,97.93
PROJ-2017-0126,2,2,100.0,83.95,16.05,327009.47,329269.12,1.0069,2,1067.9,6.6,96.9,96.63
PROJ-2025-0127,1,2,50.0,47.24,2.76,17601.55,18895.64,0.5368,3,306.1,2.1,131.27,138.18
PROJ-2025-0127,2,2,100.0,100.0,0.0,35203.1,32544.11,0.9245,2,110.6,0.6,132.51,137.67
PROJ-2022-0128,1,2,50.0,31.11,18.89,42397.38,45238.35,0.5335,3,903.7,5.6,115.96,124.99
PROJ-2022-0128,2,2,100.0,77.01,22.99,84794.76,84202.88,0.993,6,1152.8,10.1,115.69,124.02
PROJ-2025-0129,1,2,50.0,32.52,17.48,40079.86,39936.79,0.4982,2,1315.0,7.1,132.88,138.26
PROJ-2025-0129,2,2,100.0,81.83,18.17,80159.72,84882.63,1.0589,3,729.4,9.2,131.57,140.16
PROJ-2020-0130,1,4,25.0,12.1,12.9,15287.64,16188.59,0.2647,2,122.5,0.4,105.89,105.96
PROJ-2020-0130,2,4,50.0,21.93,28.07,30575.27,32093.98,0.5248,7,740.6,4.3,104.67,106.05
PROJ-2020-0130,3,4,75.0,47.07,27.93,45862.9,49085.52,0.8027,6,881.4,10.2,105.12,109.54
PROJ-2020-0130,4,4,100.0,92.1,7.9,61150.54,66640.39,1.0898,2,282.4,3.9,106.27,109.67
PROJ-2024-0131,1,4,25.0,15.92,9.08,50247.32,52655.33,0.262,4,757.2,8.1,126.31,136.02
PROJ-2024-0131,2,4,50.0,33.0,17.0,100494.63,93857.29,0.467,1,128.8,0.7,128.62,135.68
PROJ-2024-0131,3,4,75.0,82.33,-7.33,150741.95,153325.7,0.7629,0,450.6,2.1,127.88,136.89
PROJ-2024-0131,4,4,100.0,100.0,0.0,200989.26,191451.53,0.9525,3,1295.4,10.2,127.14,136.9
PROJ-2020-0132,1,4,25.0,5.26,19.74,19053.47,20657.15,0.271,6,562.8,1.3,104.35,106.12
PROJ-2020-0132,2,4,50.0,69.72,-19.72,38106.93,40860.99,0.5361,7,1081.8,10.3,104.14,108.11
PROJ-2020-0132,3,4,75.0,69.72,5.28,57160.4,60931.51,0.7995,3,495.4,3.1,105.3,105.65
PROJ-2020-0132,4,4,100.0,72.22,27.78,76213.87,83366.62,1.0939,2,143.0,0.6,104.98,107.92
PROJ-2018-0133,1,2,50.0,48.93,1.07,23805.76,25706.97,0.5399,3,138.7,0.7,98.75,98.74
PROJ-2018-0133,2,2,100.0,76.43,23.57,47611.51,45790.3,0.9617,2,415.9,2.2,98.35,99.89
PROJ-2017-0134,1,2,50.0,55.09,-5.09,14204.12,13848.1,0.4875,2,372.5,2.6,97.93,96.81
PROJ-2017-0134,2,2,100.0,74.54,25.46,28408.25,29317.1,1.032,1,137.5,0.5,99.15,98.3
PROJ-2024-0135,1,2,50.0,43.24,6.76,192945.33,215936.55,0.5596,1,186.7,0.8,127.24,134.34
PROJ-2024-0135,2,2,100.0,84.72,15.28,385890.66,392737.89,1.0177,7,1387.0,7.4,126.01,136.97
PROJ-2024-0136,1,2,50.0,24.66,25.34,11799.09,13304.98,0.5638,3,585.1,6.8,126.83,133.42
PROJ-2024-0136,2,2,100.0,100.0,0.0,23598.18,23066.75,0.9775,3,133.2,0.9,128.46,134.93
PROJ-2023-0137,1,2,50.0,40.07,9.93,777533.18,849553.65,0.5463,4,1163.0,4.9,121.84,130.07
PROJ-2023-0137,2,2,100.0,93.23,6.77,1555066.35,1930248.46,1.2413,3,427.2,2.9,121.73,131.19
PROJ-2025-0138,1,4,25.0,38.36,-13.36,3350.64,3690.14,0.2753,5,1068.0,7.9,131.93,137.01
PROJ-2025-0138,2,4,50.0,43.83,6.17,6701.27,8153.66,0.6084,4,910.6,4.1,131.82,138.64
PROJ-2025-0138,3,4,75.0,66.25,8.75,10051.91,12518.19,0.934,2,181.5,1.4,133.48,138.65
PROJ-2025-0138,4,4,100.0,84.72,15.28,13402.55,17925.96,1.3375,1,252.1,1.0,133.05,138.51
PROJ-2017-0139,1,2,50.0,42.14,7.86,5000.0,4776.44,0.4776,3,520.0,1.2,96.73,97.69
PROJ-2017-0139,2,2,100.0,94.05,5.95,10000.0,10810.27,1.081,6,891.7,5.7,96.55,96.93
PROJ-2025-0140,1,2,50.0,50.27,-0.27,5000.0,4878.42,0.4878,2,840.4,3.8,131.19,138.64
PROJ-2025-0140,2,2,100.0,89.49,10.51,10000.0,10120.09,1.012,0,358.3,2.6,131.56,137.06
PROJ-2020-0141,1,2,50.0,50.9,-0.9,30094.53,25444.42,0.4227,3,774.0,5.3,104.03,103.06
PROJ-2020-0141,2,2,100.0,77.54,22.46,60189.06,58084.21,0.965,3,796.2,4.9,105.48,107.75
PROJ-2023-0142,1,2,50.0,55.27,-5.27,9254.75,9350.37,0.5052,2,194.6,2.3,121.86,130.16
PROJ-2023-0142,2,2,100.0,100.0,0.0,18509.51,18361.68,0.992,1,233.0,0.7,122.32,131.66
PROJ-2016-0143,1,2,50.0,36.43,13.57,28592.1,32042.34,0.5603,4,929.9,9.8,94.18,95.45
PROJ-2016-0143,2,2,100.0,100.0,0.0,57184.2,66653.6,1.1656,4,529.2,4.4,95.69,96.78
PROJ-2024-0144,1,4,25.0,21.63,3.37,23628.52,24839.76,0.2628,0,208.7,1.0,127.4,135.98
PROJ-2024-0144,2,4,50.0,50.16,-0.16,47257.04,45466.78,0.4811,2,1338.2,8.3,126.48,136.88
PROJ-2024-0144,3,4,75.0,59.54,15.46,70885.55,64999.92,0.6877,5,981.4,8.5,127.74,136.43
PROJ-2024-0144,4,4,100.0,59.54,40.46,94514.07,87367.61,0.9244,2,140.4,1.4,128.53,135.95
PROJ-2023-0145,1,4,25.0,23.03,1.97,15263.15,17071.36,0.2796,1,485.8,2.8,120.96,130.74
PROJ-2023-0145,2,4,50.0,39.09,10.91,30526.29,36614.66,0.5997,3,1113.1,10.3,123.19,131.01
PROJ-2023-0145,3,4,75.0,69.84,5.16,45789.43,53901.28,0.8829,2,603.4,6.4,124.76,132.5
PROJ-2023-0145,4,4,100.0,100.0,0.0,61052.58,80955.51,1.326,4,107.4,0.4,123.78,131.96
PROJ-2018-0146,1,2,50.0,46.42,3.58,5881.73,5906.37,0.5021,0,567.8,1.9,99.46,102.43
PROJ-2018-0146,2,2,100.0,96.63,3.37,11763.47,11598.96,0.986,6,1149.8,10.6,101.39,98.39
PROJ-2023-0147,1,2,50.0,49.18,0.82,16107.04,16235.72,0.504,0,560.0,3.6,122.39,129.48
PROJ-2023-0147,2,2,100.0,87.02,12.98,32214.08,30157.28,0.9362,4,1382.0,8.0,123.26,130.82
PROJ-2023-0148,1,4,25.0,19.01,5.99,2500.0,2048.52,0.2049,4,497.0,2.5,122.33,129.99
PROJ-2023-0148,2,4,50.0,48.97,1.03,5000.0,5136.31,0.5136,5,838.9,8.9,122.95,130.34
PROJ-2023-0148,3,4,75.0,68.15,6.85,7500.0,6922.96,0.6923,3,543.5,5.6,122.05,130.81
PROJ-2023-0148,4,4,100.0,100.0,0.0,10000.0,10018.34,1.0018,2,126.9,0.7,123.81,131.29
PROJ-2016-0149,1,2,50.0,52.55,-2.55,4525637.59,4967063.04,0.5488,3,855.8,10.3,93.21,92.96
PROJ-2016-0149,2,2,100.0,100.0,0.0,9051275.19,11137630.97,1.2305,3,345.1,2.7,95.83,93.88
PROJ-2024-0150,1,2,50.0,51.54,-1.54,15515.2,15272.53,0.4922,4,627.2,4.6,125.75,132.04
PROJ-2024-0150,2,2,100.0,100.0,0.0,31030.41,29424.76,0.9483,3,1109.7,9.7,129.08,132.94
PROJ-2017-0151,1,2,50.0,46.63,3.37,55776.19,54721.51,0.4905,3,995.8,10.7,97.95,98.43
PROJ-2017-0151,2,2,100.0,100.0,0.0,111552.38,104773.49,0.9392,3,196.0,2.1,97.78,97.93
PROJ-2023-0152,1,4,25.0,14.94,10.06,3244.76,4087.59,0.3149,2,1197.0,6.4,121.29,129.96
PROJ-2023-0152,2,4,50.0,45.15,4.85,6489.51,6825.91,0.5259,2,630.4,6.4,122.37,130.11
PROJ-2023-0152,3,4,75.0,75.65,-0.65,9734.26,9689.06,0.7465,3,120.0,0.8,123.81,131.8
PROJ-2023-0152,4,4,100.0,100.0,0.0,12979.02,13053.91,1.0058,2,499.2,2.3,123.48,131.88
PROJ-2024-0153,1,2,50.0,48.03,1.97,28505.97,28680.69,0.5031,0,449.4,3.1,126.34,136.01
PROJ-2024-0153,2,2,100.0,100.0,0.0,57011.93,53618.17,0.9405,1,128.0,0.5,126.7,135.41
PROJ-2025-0154,1,4,25.0,30.71,-5.71,5047.87,5517.21,0.2732,2,227.4,0.8,131.52,137.97
PROJ-2025-0154,2,4,50.0,61.78,-11.78,10095.74,10289.35,0.5096,5,1122.5,7.0,131.68,139.92
PROJ-2025-0154,3,4,75.0,92.91,-17.91,15143.6,15109.15,0.7483,5,854.4,4.8,133.84,139.6
PROJ-2025-0154,4,4,100.0,100.0,0.0,20191.47,20581.58,1.0193,2,209.5,0.7,133.61,139.18
PROJ-2024-0155,1,4,25.0,21.9,3.1,5590.11,6074.23,0.2717,3,147.0,0.4,127.87,135.57
PROJ-2024-0155,2,4,50.0,35.54,14.46,11180.23,12802.59,0.5726,4,778.2,4.5,127.17,135.73
PROJ-2024-0155,3,4,75.0,69.03,5.97,16770.34,19908.05,0.8903,6,979.3,7.7,127.19,136.28
PROJ-2024-0155,4,4,100.0,95.43,4.57,22360.45,28012.88,1.2528,3,363.6,2.4,128.44,136.04
PROJ-2021-0156,1,2,50.0,56.26,-6.26,64853.07,69630.12,0.5368,4,283.4,2.6,110.15,114.47
PROJ-2021-0156,2,2,100.0,100.0,0.0,129706.13,121031.22,0.9331,1,168.5,0.6,108.82,113.7
PROJ-2024-0157,1,2,50.0,42.26,7.74,8461.88,8244.09,0.4871,2,423.2,4.6,127.31,136.52
PROJ-2024-0157,2,2,100.0,97.87,2.13,16923.75,17327.93,1.0239,2,96.0,0.5,128.17,135.59
PROJ-2023-0158,1,2,50.0,70.26,-20.26,33073.87,38225.97,0.5779,4,1001.7,6.9,122.23,128.98
PROJ-2023-0158,2,2,100.0,100.0,0.0,66147.74,86041.44,1.3007,4,861.5,7.6,122.22,130.78
PROJ-2021-0159,1,2,50.0,35.41,14.59,116962.12,114764.87,0.4906,2,272.3,1.2,109.05,111.48
PROJ-2021-0159,2,2,100.0,71.56,28.44,233924.23,248058.63,1.0604,4,1193.8,4.9,110.46,113.8
PROJ-2017-0160,1,2,50.0,34.1,15.9,5225.16,5121.53,0.4901,4,276.3,1.9,97.11,97.47
PROJ-2017-0160,2,2,100.0,89.13,10.87,10450.33,10408.88,0.996,2,113.1,0.5,98.17,98.82
PROJ-2020-0161,1,2,50.0,63.54,-13.54,562326.42,567935.56,0.505,3,330.8,4.4,104.75,105.79
PROJ-2020-0161,2,2,100.0,92.55,7.45,1124652.83,1236568.31,1.0995,4,119.4,0.7,104.43,107.28
PROJ-2018-0162,1,2,50.0,65.16,-15.16,366591.19,383307.6,0.5228,3,236.8,0.8,99.97,98.53
PROJ-2018-0162,2,2,100.0,96.86,3.14,733182.38,742363.94,1.0125,2,968.3,7.5,100.1,99.68
PROJ-2020-0163,1,4,25.0,17.5,7.5,45414.45,48710.75,0.2681,0,127.1,1.6,103.56,107.07
PROJ-2020-0163,2,4,50.0,49.02,0.98,90828.9,100502.74,0.5533,0,216.9,0.8,105.63,108.41
PROJ-2020-0163,3,4,75.0,49.02,25.98,136243.36,157194.37,0.8653,5,1222.4,11.2,104.74,107.66
PROJ-2020-0163,4,4,100.0,94.41,5.59,181657.81,221839.8,1.2212,6,903.7,7.5,106.0,109.35
PROJ-2021-0164,1,2,50.0,48.57,1.43,116295.04,128585.39,0.5528,4,718.7,4.9,108.53,113.08
PROJ-2021-0164,2,2,100.0,85.32,14.68,232590.08,261081.59,1.1225,2,203.2,1.9,109.05,114.88
PROJ-2018-0165,1,2,50.0,46.47,3.53,5000.0,4793.94,0.4794,3,844.2,6.5,100.7,99.61
PROJ-2018-0165,2,2,100.0,86.15,13.85,10000.0,8867.81,0.8868,4,160.5,2.3,100.41,99.73
PROJ-2017-0166,1,4,25.0,24.95,0.05,366514.72,417836.58,0.285,1,630.6,3.4,96.63,96.78
PROJ-2017-0166,2,4,50.0,50.52,-0.52,733029.44,859744.98,0.5864,1,138.9,0.5,96.98,99.89
PROJ-2017-0166,3,4,75.0,68.16,6.84,1099544.17,1385993.64,0.9454,5,447.4,2.4,96.3,98.5
PROJ-2017-0166,4,4,100.0,98.35,1.65,1466058.89,1969828.15,1.3436,5,1020.7,7.7,99.02,98.65
PROJ-2019-0167,1,2,50.0,48.53,1.47,5000.0,5074.42,0.5074,4,536.9,5.6,101.7,102.83
PROJ-2019-0167,2,2,100.0,75.05,24.95,10000.0,10372.51,1.0373,3,110.3,0.6,102.35,102.8
PROJ-2023-0168,1,2,50.0,25.01,24.99,6352.91,6082.32,0.4787,2,641.6,5.4,121.93,128.76
PROJ-2023-0168,2,2,100.0,92.65,7.35,12705.82,12151.23,0.9564,1,179.1,1.0,122.72,131.47
PROJ-2020-0169,1,4,25.0,18.76,6.24,24312.83,25896.87,0.2663,0,167.0,1.1,104.17,105.73
PROJ-2020-0169,2,4,50.0,38.94,11.06,48625.67,48297.55,0.4966,2,1301.8,3.9,104.11,105.92
PROJ-2020-0169,3,4,75.0,38.94,36.06,72938.5,78900.01,0.8113,5,1077.8,8.3,104.79,109.32
PROJ-2020-0169,4,4,100.0,97.61,2.39,97251.33,106784.24,1.098,1,262.4,1.8,104.46,108.01
PROJ-2020-0170,1,2,50.0,47.76,2.24,40570.6,43028.22,0.5303,2,164.2,0.8,101.75,108.18
PROJ-2020-0170,2,2,100.0,90.67,9.33,81141.2,86369.26,1.0644,4,225.4,0.6,105.37,106.39
PROJ-2025-0171,1,2,50.0,32.86,17.14,11413.91,10989.25,0.4814,1,100.2,0.6,131.34,139.7
PROJ-2025-0171,2,2,100.0,100.0,0.0,22827.81,20081.82,0.8797,2,431.9,2.4,131.92,138.51
PROJ-2016-0172,1,4,25.0,14.82,10.18,212448.14,241748.64,0.2845,3,1005.3,9.2,93.54,93.04
PROJ-2016-0172,2,4,50.0,52.6,-2.6,424896.27,477216.55,0.5616,0,214.5,1.3,93.92,96.94
PROJ-2016-0172,3,4,75.0,52.6,22.4,637344.41,736872.71,0.8671,2,240.2,0.8,95.34,97.17
PROJ-2016-0172,4,4,100.0,52.6,47.4,849792.54,1040239.31,1.2241,3,1223.7,7.4,96.37,96.27
PROJ-2019-0173,1,2,50.0,56.82,-6.82,43907.16,44318.13,0.5047,1,538.3,3.8,102.98,102.32
PROJ-2019-0173,2,2,100.0,100.0,0.0,87814.32,90705.51,1.0329,2,74.2,0.5,101.51,101.45
